Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Soil_Type,Wilderness_Area,Cover_Type
3159.0,320.0,8.0,569.0,12.0,2826.0,199.0,233.0,173.0,,T32,A3,1.0
3098.0,90.0,19.0,,4.0,3636.0,245.0,206.0,81.0,2851.0,T22,A3,1.0
2894.0,28.0,16.0,488.0,96.0,2785.0,212.0,204.0,124.0,285.0,T10,A3,1.0
3129.0,140.0,16.0,256.0,16.0,3715.0,243.0,233.0,114.0,3064.0,T29,A1,2.0
3156.0,357.0,12.0,67.0,8.0,900.0,201.0,218.0,155.0,2012.0,T23,A1,2.0
2940.0,26.0,21.0,677.0,165.0,1266.0,205.0,189.0,113.0,2584.0,T33,A3,2.0
2972.0,4.0,12.0,42.0,7.0,5891.0,204.0,218.0,150.0,3502.0,T29,A1,1.0
2999.0,69.0,13.0,95.0,10.0,4429.0,233.0,214.0,110.0,983.0,T29,A1,2.0
3236.0,138.0,7.0,30.0,0.0,1746.0,232.0,238.0,138.0,2743.0,T30,A1,1.0
2929.0,7.0,14.0,240.0,8.0,,201.0,211.0,145.0,234.0,T32,A3,1.0
2669.0,352.0,23.0,,36.0,960.0,174.0,194.0,154.0,1766.0,T29,A1,2.0
3114.0,243.0,2.0,350.0,40.0,2110.0,215.0,240.0,163.0,,T32,A3,1.0
3191.0,62.0,4.0,390.0,78.0,3587.0,223.0,232.0,145.0,3339.0,T29,,1.0
2922.0,63.0,19.0,30.0,6.0,5024.0,233.0,196.0,87.0,362.0,T30,A1,2.0
2847.0,117.0,14.0,67.0,7.0,4738.0,244.0,226.0,108.0,4609.0,T29,A1,2.0
3366.0,266.0,10.0,510.0,98.0,3141.0,195.0,245.0,188.0,1825.0,T39,A1,1.0
3066.0,280.0,7.0,30.0,5.0,5503.0,202.0,241.0,178.0,2270.0,T23,A1,2.0
2936.0,68.0,22.0,335.0,116.0,646.0,236.0,192.0,76.0,666.0,T33,A3,2.0
2939.0,315.0,1.0,30.0,0.0,5268.0,216.0,237.0,159.0,2751.0,T16,A1,1.0
2996.0,47.0,15.0,256.0,-10.0,2081.0,224.0,206.0,112.0,1101.0,T29,A1,2.0
2896.0,335.0,17.0,270.0,78.0,272.0,179.0,215.0,173.0,1295.0,T30,A1,2.0
2856.0,304.0,2.0,85.0,18.0,531.0,214.0,238.0,161.0,,T31,A3,2.0
2981.0,111.0,19.0,108.0,19.0,2469.0,248.0,217.0,89.0,524.0,T30,A1,1.0
3175.0,151.0,17.0,350.0,-155.0,382.0,239.0,238.0,121.0,3621.0,T22,A2,2.0
3249.0,104.0,7.0,485.0,73.0,5493.0,232.0,231.0,131.0,2721.0,,A1,2.0
2985.0,276.0,9.0,495.0,69.0,5421.0,197.0,242.0,184.0,1864.0,T29,,2.0
2986.0,275.0,11.0,150.0,28.0,2743.0,189.0,243.0,193.0,698.0,T33,A3,2.0
3175.0,149.0,11.0,120.0,-7.0,2284.0,235.0,239.0,134.0,,T27,A3,1.0
2959.0,125.0,13.0,277.0,-35.0,4429.0,242.0,230.0,115.0,2200.0,T29,A1,2.0
3316.0,142.0,14.0,309.0,,1840.0,240.0,236.0,121.0,3078.0,T38,A2,2.0
3219.0,272.0,6.0,467.0,29.0,5903.0,203.0,242.0,178.0,1919.0,T22,A1,2.0
3038.0,350.0,20.0,190.0,,270.0,179.0,202.0,157.0,1677.0,T22,A3,1.0
2716.0,14.0,10.0,216.0,36.0,1382.0,211.0,220.0,145.0,3056.0,T30,A1,2.0
3079.0,27.0,4.0,242.0,-4.0,4978.0,218.0,230.0,149.0,1073.0,T29,A1,1.0
2965.0,30.0,8.0,0.0,0.0,1761.0,218.0,223.0,141.0,1380.0,T29,A1,2.0
3225.0,67.0,21.0,618.0,,1290.0,236.0,193.0,78.0,2512.0,T33,A3,2.0
3272.0,258.0,15.0,,-2.0,2780.0,183.0,247.0,202.0,601.0,T22,A3,1.0
2992.0,95.0,10.0,124.0,,1536.0,237.0,225.0,118.0,1950.0,T22,A1,2.0
3026.0,342.0,2.0,42.0,-1.0,2252.0,214.0,235.0,159.0,3284.0,T23,A1,1.0
3186.0,124.0,18.0,120.0,5.0,,248.0,223.0,97.0,1328.0,T29,A1,2.0
2643.0,204.0,5.0,162.0,57.0,1294.0,217.0,244.0,163.0,1476.0,,A3,2.0
3259.0,275.0,16.0,95.0,19.0,4705.0,176.0,242.0,205.0,932.0,,A1,2.0
3168.0,265.0,17.0,,28.0,3941.0,176.0,245.0,208.0,1348.0,T39,A3,1.0
2701.0,99.0,15.0,150.0,-9.0,1599.0,243.0,219.0,101.0,1578.0,T11,A3,2.0
3009.0,146.0,7.0,474.0,95.0,1884.0,230.0,239.0,142.0,2769.0,T32,A3,2.0
2928.0,1.0,14.0,90.0,14.0,3132.0,199.0,212.0,150.0,2230.0,T29,A1,2.0
2725.0,15.0,28.0,,111.0,1172.0,183.0,170.0,112.0,,T33,A3,2.0
2995.0,106.0,8.0,603.0,23.0,5548.0,233.0,231.0,130.0,6445.0,T20,A1,1.0
2719.0,45.0,3.0,277.0,3.0,1170.0,220.0,232.0,149.0,1852.0,T12,A1,2.0
2940.0,50.0,16.0,95.0,21.0,2072.0,225.0,202.0,106.0,2230.0,T32,A3,1.0
2992.0,320.0,7.0,190.0,9.0,1744.0,202.0,233.0,171.0,3448.0,T23,A1,1.0
3182.0,230.0,24.0,192.0,91.0,3477.0,176.0,253.0,207.0,552.0,T34,A3,2.0
2868.0,132.0,12.0,42.0,3.0,2808.0,239.0,234.0,122.0,1932.0,T29,A1,2.0
3183.0,150.0,5.0,0.0,0.0,2479.0,227.0,240.0,147.0,,T23,A1,1.0
2618.0,20.0,23.0,,-49.0,1689.0,198.0,185.0,116.0,1530.0,T10,A3,2.0
2840.0,197.0,22.0,382.0,208.0,1650.0,209.0,252.0,168.0,,T4,A3,2.0
3162.0,335.0,4.0,201.0,9.0,1482.0,211.0,234.0,162.0,323.0,T23,A3,1.0
3232.0,320.0,8.0,384.0,49.0,899.0,198.0,232.0,173.0,,T23,A2,1.0
2899.0,330.0,10.0,67.0,13.0,3228.0,195.0,228.0,172.0,1855.0,T29,A1,2.0
2892.0,357.0,20.0,150.0,11.0,484.0,185.0,200.0,149.0,404.0,T31,A3,2.0
2916.0,72.0,2.0,30.0,-2.0,4966.0,222.0,234.0,149.0,2429.0,T16,A1,1.0
2873.0,93.0,9.0,426.0,36.0,3841.0,234.0,227.0,125.0,5974.0,T12,A1,2.0
3348.0,20.0,8.0,42.0,5.0,2892.0,215.0,224.0,145.0,2147.0,T38,A1,1.0
2971.0,52.0,17.0,108.0,34.0,1974.0,226.0,202.0,103.0,2652.0,T33,A3,2.0
2787.0,261.0,32.0,242.0,138.0,1766.0,125.0,236.0,239.0,1381.0,T13,A3,2.0
3131.0,69.0,6.0,283.0,24.0,5579.0,226.0,228.0,136.0,812.0,T29,,1.0
2985.0,137.0,10.0,268.0,67.0,2491.0,236.0,236.0,130.0,1740.0,T32,,2.0
2901.0,46.0,19.0,,-3.0,459.0,222.0,195.0,100.0,295.0,T33,A3,2.0
2988.0,73.0,12.0,402.0,74.0,4566.0,234.0,217.0,113.0,1732.0,T29,A1,2.0
3253.0,257.0,13.0,759.0,118.0,742.0,189.0,247.0,197.0,2716.0,T32,A3,2.0
2788.0,317.0,10.0,30.0,3.0,1992.0,195.0,232.0,177.0,2092.0,T29,,1.0
3136.0,16.0,8.0,573.0,55.0,1559.0,214.0,224.0,147.0,2780.0,T32,A3,1.0
2945.0,294.0,16.0,212.0,-29.0,1100.0,175.0,235.0,200.0,927.0,T32,A3,2.0
3125.0,82.0,13.0,297.0,-59.0,1919.0,238.0,216.0,107.0,1557.0,T29,A1,1.0
3142.0,21.0,18.0,566.0,126.0,1565.0,206.0,200.0,127.0,3585.0,,A3,1.0
3033.0,20.0,13.0,470.0,174.0,1637.0,210.0,211.0,136.0,3112.0,T31,A3,1.0
3129.0,3.0,13.0,408.0,52.0,3508.0,202.0,215.0,149.0,3151.0,T29,A1,1.0
3211.0,43.0,8.0,799.0,68.0,2591.0,222.0,223.0,136.0,3218.0,T31,A3,1.0
3111.0,82.0,2.0,228.0,16.0,4375.0,221.0,236.0,151.0,1584.0,T22,A1,1.0
3081.0,335.0,16.0,648.0,44.0,2218.0,183.0,218.0,173.0,1054.0,T31,A3,2.0
3067.0,331.0,15.0,60.0,5.0,330.0,184.0,221.0,176.0,,T22,A2,1.0
3205.0,58.0,29.0,446.0,51.0,4884.0,226.0,168.0,56.0,3259.0,T30,A1,1.0
2908.0,159.0,20.0,60.0,14.0,4294.0,236.0,240.0,125.0,2800.0,T30,A1,1.0
3071.0,38.0,19.0,510.0,-34.0,2118.0,216.0,194.0,106.0,1626.0,T31,A3,2.0
2895.0,31.0,11.0,569.0,140.0,1406.0,217.0,216.0,133.0,938.0,T32,A3,2.0
2933.0,75.0,8.0,540.0,-5.0,3998.0,230.0,225.0,127.0,4385.0,T23,A1,2.0
2988.0,194.0,6.0,234.0,31.0,258.0,219.0,245.0,161.0,1332.0,T23,A1,1.0
2777.0,52.0,29.0,190.0,45.0,1194.0,220.0,163.0,58.0,1830.0,T33,A3,2.0
3130.0,107.0,13.0,335.0,92.0,,241.0,224.0,110.0,1621.0,T22,A1,2.0
3173.0,322.0,3.0,853.0,99.0,1554.0,212.0,236.0,162.0,2581.0,T32,A3,1.0
3113.0,45.0,5.0,90.0,7.0,816.0,221.0,229.0,144.0,1597.0,T22,A1,1.0
3183.0,48.0,14.0,30.0,-5.0,1945.0,224.0,208.0,115.0,2125.0,T29,A1,1.0
2693.0,90.0,2.0,30.0,-1.0,,222.0,236.0,150.0,598.0,T23,A1,2.0
2880.0,23.0,7.0,,0.0,3840.0,216.0,225.0,145.0,3816.0,T23,A1,2.0
3008.0,47.0,8.0,255.0,20.0,5349.0,223.0,223.0,134.0,5109.0,T29,A1,1.0
3092.0,167.0,9.0,499.0,66.0,2285.0,227.0,244.0,149.0,1584.0,T32,A3,2.0
2810.0,346.0,22.0,30.0,7.0,966.0,173.0,200.0,162.0,1441.0,T24,A3,2.0
2663.0,18.0,6.0,120.0,-4.0,1856.0,216.0,227.0,149.0,1654.0,T4,A3,2.0
2970.0,172.0,17.0,212.0,65.0,810.0,229.0,246.0,143.0,1797.0,T33,A3,2.0
2812.0,35.0,9.0,150.0,39.0,1931.0,219.0,220.0,136.0,2455.0,T12,A1,2.0
2899.0,32.0,12.0,488.0,75.0,1622.0,217.0,214.0,130.0,2912.0,T26,A3,2.0
2736.0,152.0,13.0,,57.0,1680.0,236.0,240.0,132.0,940.0,T30,A1,2.0
3004.0,16.0,17.0,437.0,161.0,1981.0,203.0,202.0,132.0,2910.0,,A3,2.0
2723.0,204.0,26.0,150.0,54.0,1409.0,195.0,252.0,178.0,1515.0,T4,A3,2.0
2976.0,88.0,15.0,124.0,9.0,4686.0,241.0,214.0,99.0,1798.0,T29,A1,2.0
2845.0,56.0,20.0,150.0,56.0,3510.0,229.0,193.0,89.0,2695.0,T29,A1,1.0
2978.0,247.0,5.0,458.0,62.0,5359.0,209.0,244.0,173.0,4341.0,T29,A1,2.0
3219.0,356.0,4.0,42.0,1.0,3183.0,214.0,233.0,157.0,1581.0,T22,A1,1.0
2663.0,159.0,13.0,124.0,35.0,3444.0,233.0,242.0,137.0,2490.0,T11,A3,2.0
2858.0,131.0,20.0,127.0,11.0,201.0,247.0,226.0,98.0,1567.0,T30,A1,2.0
2489.0,341.0,26.0,234.0,120.0,808.0,158.0,193.0,168.0,1538.0,T10,A4,2.0
2525.0,249.0,11.0,258.0,42.0,430.0,197.0,248.0,189.0,175.0,,A4,2.0
3066.0,42.0,6.0,42.0,0.0,3606.0,221.0,227.0,141.0,1637.0,T23,A1,2.0
3311.0,17.0,6.0,60.0,9.0,3104.0,215.0,226.0,148.0,2053.0,T38,,1.0
3083.0,336.0,5.0,170.0,17.0,2227.0,209.0,233.0,162.0,2336.0,T32,A3,2.0
3287.0,236.0,3.0,513.0,92.0,5149.0,213.0,242.0,166.0,964.0,,A1,2.0
2808.0,104.0,11.0,120.0,18.0,162.0,239.0,226.0,117.0,124.0,T22,A1,1.0
3216.0,40.0,7.0,,3.0,5810.0,221.0,224.0,139.0,1168.0,T23,A1,1.0
3290.0,69.0,14.0,,7.0,5255.0,234.0,212.0,107.0,228.0,T39,A1,1.0
3062.0,0.0,5.0,,11.0,1132.0,213.0,231.0,156.0,1758.0,T29,A1,2.0
2873.0,153.0,7.0,0.0,0.0,,229.0,241.0,144.0,6118.0,T29,A1,2.0
3013.0,179.0,20.0,258.0,59.0,1266.0,224.0,248.0,148.0,612.0,T13,A3,2.0
2955.0,138.0,12.0,108.0,27.0,3631.0,238.0,236.0,126.0,2778.0,T29,A1,2.0
2799.0,225.0,7.0,30.0,3.0,1973.0,211.0,247.0,173.0,2281.0,T26,A3,2.0
2707.0,163.0,5.0,85.0,10.0,792.0,225.0,241.0,151.0,1676.0,T12,A1,1.0
2967.0,5.0,30.0,153.0,108.0,666.0,167.0,167.0,125.0,3193.0,T24,A3,2.0
2702.0,49.0,13.0,127.0,40.0,2112.0,225.0,211.0,118.0,4803.0,T12,A1,2.0
2777.0,171.0,16.0,67.0,-8.0,,229.0,245.0,142.0,5317.0,T30,A1,2.0
2900.0,225.0,6.0,240.0,7.0,5525.0,212.0,245.0,170.0,6166.0,T16,A1,1.0
2830.0,3.0,10.0,150.0,28.0,2402.0,207.0,221.0,152.0,1940.0,T29,A1,2.0
3168.0,67.0,7.0,285.0,20.0,,228.0,226.0,132.0,1822.0,T20,A1,1.0
3197.0,49.0,14.0,240.0,43.0,3193.0,225.0,209.0,115.0,890.0,T32,A3,1.0
3224.0,77.0,5.0,218.0,19.0,5987.0,227.0,230.0,138.0,658.0,T23,A1,1.0
3210.0,45.0,1.0,365.0,29.0,,219.0,235.0,153.0,2305.0,T22,A1,2.0
3247.0,66.0,10.0,150.0,-5.0,1789.0,230.0,220.0,122.0,2650.0,T22,A1,1.0
2400.0,165.0,7.0,0.0,0.0,518.0,227.0,243.0,149.0,553.0,T3,A3,2.0
2945.0,122.0,16.0,175.0,56.0,3870.0,245.0,226.0,104.0,2516.0,T29,A1,2.0
2865.0,153.0,25.0,150.0,62.0,4579.0,241.0,232.0,104.0,258.0,T30,A1,2.0
2812.0,357.0,4.0,30.0,3.0,1266.0,213.0,232.0,157.0,1110.0,T23,A3,2.0
2805.0,145.0,13.0,210.0,52.0,3195.0,238.0,238.0,128.0,2914.0,T12,A1,2.0
3197.0,346.0,10.0,90.0,15.0,5341.0,200.0,223.0,162.0,939.0,T22,A1,1.0
2890.0,128.0,13.0,362.0,65.0,1032.0,241.0,232.0,118.0,2513.0,T33,A3,2.0
3250.0,79.0,15.0,785.0,75.0,1592.0,239.0,211.0,99.0,2512.0,T33,A2,2.0
2971.0,97.0,16.0,170.0,52.0,3655.0,244.0,215.0,96.0,1189.0,T29,A1,2.0
3058.0,352.0,5.0,466.0,59.0,2828.0,211.0,231.0,158.0,1922.0,T32,A3,2.0
2901.0,320.0,20.0,255.0,83.0,4873.0,166.0,218.0,190.0,430.0,T29,A1,2.0
2910.0,20.0,8.0,256.0,5.0,3946.0,215.0,224.0,145.0,4102.0,T23,A1,2.0
3287.0,311.0,23.0,30.0,32.0,6105.0,151.0,216.0,203.0,,T22,A1,1.0
3077.0,36.0,10.0,510.0,78.0,2864.0,219.0,217.0,132.0,1813.0,T32,A3,2.0
3059.0,96.0,21.0,150.0,36.0,2683.0,248.0,204.0,74.0,1358.0,T33,A3,2.0
3149.0,284.0,13.0,162.0,20.0,3267.0,184.0,240.0,196.0,4958.0,T29,A1,1.0
2905.0,81.0,14.0,450.0,,1786.0,238.0,214.0,103.0,1981.0,T33,A3,2.0
2959.0,164.0,10.0,153.0,-2.0,1324.0,229.0,243.0,146.0,630.0,T33,A3,2.0
3104.0,92.0,6.0,350.0,41.0,1871.0,230.0,230.0,133.0,2888.0,T32,A3,1.0
2942.0,238.0,14.0,175.0,39.0,5088.0,193.0,251.0,194.0,1465.0,T30,A1,2.0
3095.0,282.0,13.0,153.0,17.0,1477.0,182.0,240.0,198.0,,T23,A3,1.0
3404.0,305.0,13.0,890.0,154.0,1140.0,182.0,232.0,190.0,1962.0,T32,A3,1.0
3270.0,18.0,4.0,134.0,7.0,920.0,217.0,231.0,152.0,2271.0,T38,A1,1.0
2931.0,121.0,37.0,451.0,104.0,,253.0,183.0,0.0,598.0,T30,A1,2.0
3011.0,45.0,4.0,738.0,92.0,5371.0,221.0,231.0,146.0,5429.0,T12,A1,1.0
3231.0,155.0,19.0,467.0,138.0,371.0,239.0,238.0,120.0,3064.0,T25,A2,1.0
3223.0,128.0,32.0,335.0,-7.0,4009.0,252.0,201.0,48.0,2335.0,T23,A1,1.0
3190.0,18.0,13.0,400.0,72.0,2860.0,209.0,212.0,138.0,960.0,T22,A3,1.0
2968.0,270.0,4.0,480.0,71.0,4178.0,210.0,241.0,170.0,5449.0,T12,A1,2.0
3200.0,57.0,13.0,738.0,-23.0,1036.0,228.0,211.0,114.0,1891.0,T29,A1,2.0
2796.0,302.0,12.0,120.0,9.0,2408.0,187.0,235.0,187.0,2564.0,T30,A1,1.0
3224.0,95.0,17.0,162.0,19.0,3198.0,245.0,213.0,91.0,4749.0,T39,A1,1.0
3126.0,21.0,7.0,190.0,18.0,1221.0,216.0,226.0,147.0,,T23,A1,1.0
3139.0,106.0,21.0,365.0,164.0,2080.0,250.0,209.0,76.0,3810.0,T29,A1,1.0
3267.0,272.0,23.0,983.0,346.0,3458.0,154.0,240.0,222.0,2509.0,T27,A3,2.0
3247.0,49.0,28.0,272.0,77.0,5357.0,218.0,168.0,66.0,1500.0,T29,,2.0
2882.0,23.0,11.0,0.0,0.0,1332.0,214.0,217.0,138.0,2503.0,T20,A3,1.0
2954.0,114.0,11.0,30.0,5.0,2016.0,239.0,229.0,119.0,962.0,T29,A1,1.0
2739.0,321.0,28.0,95.0,44.0,1209.0,138.0,201.0,196.0,514.0,T33,A3,2.0
2537.0,18.0,2.0,175.0,4.0,685.0,217.0,234.0,154.0,920.0,T9,A1,2.0
2818.0,166.0,29.0,134.0,56.0,4013.0,230.0,236.0,116.0,5418.0,T30,A1,2.0
2669.0,126.0,6.0,646.0,-41.0,693.0,231.0,236.0,138.0,1725.0,T29,A1,2.0
3231.0,238.0,9.0,430.0,55.0,771.0,204.0,248.0,181.0,361.0,T32,A3,1.0
2873.0,303.0,10.0,153.0,60.0,2684.0,193.0,236.0,182.0,1868.0,T29,A1,2.0
3016.0,305.0,13.0,42.0,10.0,,182.0,232.0,190.0,1634.0,T20,A3,2.0
3097.0,346.0,2.0,360.0,20.0,2480.0,215.0,235.0,158.0,2062.0,T32,A3,1.0
2929.0,152.0,4.0,42.0,3.0,5104.0,224.0,239.0,151.0,3287.0,T23,A1,1.0
3080.0,13.0,9.0,,4.0,990.0,212.0,222.0,148.0,1426.0,T33,A3,2.0
2949.0,45.0,9.0,182.0,13.0,3780.0,223.0,220.0,132.0,6106.0,T29,A1,2.0
3079.0,65.0,7.0,255.0,39.0,85.0,227.0,226.0,134.0,912.0,T22,A1,2.0
2985.0,50.0,22.0,459.0,69.0,4613.0,224.0,186.0,86.0,3918.0,T29,A1,1.0
3050.0,187.0,30.0,150.0,44.0,870.0,208.0,245.0,150.0,573.0,T24,A3,2.0
2745.0,178.0,25.0,342.0,161.0,1728.0,222.0,245.0,140.0,1294.0,T4,A3,2.0
3077.0,254.0,9.0,720.0,43.0,6266.0,200.0,246.0,185.0,3542.0,T29,,1.0
2873.0,95.0,9.0,30.0,3.0,5125.0,234.0,227.0,124.0,4342.0,T16,A1,1.0
2899.0,95.0,27.0,240.0,-45.0,418.0,251.0,189.0,49.0,2629.0,T30,A1,2.0
2894.0,100.0,16.0,60.0,17.0,3130.0,244.0,217.0,98.0,,T23,A1,2.0
2872.0,47.0,16.0,0.0,0.0,503.0,224.0,202.0,108.0,,T29,A1,2.0
3068.0,105.0,22.0,108.0,17.0,1201.0,250.0,207.0,74.0,1567.0,T24,A3,1.0
2952.0,257.0,17.0,443.0,54.0,5680.0,179.0,248.0,206.0,5855.0,T29,A1,2.0
3136.0,36.0,14.0,430.0,71.0,4955.0,218.0,208.0,123.0,2938.0,T30,A1,1.0
3193.0,356.0,7.0,210.0,20.0,3249.0,209.0,228.0,157.0,3487.0,T23,A1,1.0
3134.0,86.0,3.0,42.0,0.0,4574.0,224.0,234.0,145.0,1896.0,T22,,1.0
3066.0,321.0,9.0,90.0,7.0,3789.0,197.0,231.0,174.0,1746.0,T22,A3,1.0
2659.0,207.0,18.0,85.0,24.0,3247.0,205.0,254.0,178.0,1999.0,T2,A3,2.0
3025.0,200.0,28.0,930.0,251.0,4276.0,196.0,250.0,172.0,1328.0,T33,A3,2.0
2919.0,221.0,13.0,350.0,,5597.0,204.0,252.0,183.0,3641.0,T23,A1,2.0
2633.0,45.0,2.0,300.0,11.0,591.0,219.0,235.0,152.0,1518.0,T12,A1,2.0
2770.0,27.0,13.0,218.0,76.0,1423.0,214.0,211.0,130.0,900.0,T32,A3,2.0
3142.0,248.0,10.0,228.0,27.0,5657.0,198.0,248.0,187.0,3194.0,T22,A1,2.0
3213.0,357.0,19.0,470.0,136.0,3223.0,187.0,202.0,150.0,1710.0,T31,A3,1.0
3114.0,342.0,1.0,30.0,1.0,1950.0,217.0,237.0,157.0,2275.0,T32,A3,2.0
2821.0,344.0,7.0,150.0,23.0,3279.0,206.0,229.0,162.0,6271.0,T29,A1,2.0
3401.0,155.0,15.0,390.0,72.0,1040.0,236.0,240.0,130.0,4137.0,,A2,2.0
2996.0,358.0,7.0,408.0,69.0,4661.0,210.0,227.0,156.0,1879.0,T29,A1,2.0
3205.0,170.0,13.0,457.0,89.0,2701.0,229.0,245.0,146.0,2988.0,T33,A3,2.0
3087.0,352.0,9.0,90.0,25.0,860.0,205.0,225.0,158.0,2553.0,T30,A1,1.0
3064.0,21.0,13.0,234.0,50.0,4354.0,211.0,212.0,135.0,2343.0,T29,A1,1.0
3188.0,57.0,16.0,480.0,70.0,2984.0,229.0,203.0,102.0,845.0,T33,,1.0
2669.0,47.0,11.0,598.0,2.0,780.0,224.0,215.0,124.0,1618.0,T29,,2.0
2873.0,50.0,7.0,,-3.0,,224.0,224.0,135.0,1806.0,T29,A1,2.0
3136.0,66.0,11.0,30.0,0.0,2614.0,231.0,217.0,117.0,1337.0,T23,A3,1.0
3041.0,327.0,20.0,603.0,209.0,607.0,169.0,214.0,183.0,1199.0,T30,A1,2.0
2840.0,14.0,14.0,216.0,88.0,3552.0,206.0,210.0,140.0,5944.0,T12,A1,1.0
3040.0,75.0,10.0,30.0,3.0,3509.0,233.0,221.0,120.0,2610.0,T23,A3,1.0
2731.0,288.0,18.0,242.0,-6.0,,166.0,236.0,209.0,484.0,,A3,2.0
3223.0,40.0,8.0,525.0,113.0,3171.0,221.0,222.0,135.0,,T32,A3,1.0
2895.0,187.0,6.0,180.0,19.0,3554.0,221.0,244.0,158.0,3658.0,T30,A1,2.0
2860.0,314.0,15.0,60.0,6.0,5360.0,180.0,228.0,187.0,735.0,,A1,2.0
3072.0,203.0,7.0,594.0,72.0,2506.0,217.0,247.0,166.0,1399.0,T32,,2.0
3052.0,267.0,12.0,319.0,69.0,,188.0,245.0,196.0,1652.0,T24,A3,1.0
3369.0,308.0,13.0,811.0,133.0,1008.0,185.0,232.0,187.0,2135.0,T32,A3,1.0
2945.0,332.0,11.0,684.0,25.0,5490.0,193.0,225.0,172.0,1976.0,T29,A1,2.0
2589.0,37.0,9.0,360.0,20.0,1374.0,220.0,220.0,135.0,4209.0,T29,A1,2.0
3281.0,294.0,13.0,216.0,32.0,4967.0,183.0,237.0,193.0,2975.0,T32,A3,1.0
2975.0,118.0,11.0,404.0,-2.0,6318.0,240.0,230.0,118.0,3025.0,T30,A1,2.0
3359.0,348.0,10.0,,4.0,1209.0,201.0,223.0,161.0,3743.0,T35,,1.0
3166.0,106.0,13.0,350.0,104.0,3979.0,242.0,224.0,109.0,859.0,T29,A1,2.0
2784.0,137.0,19.0,313.0,83.0,1800.0,245.0,229.0,105.0,2197.0,T10,A3,2.0
2754.0,87.0,9.0,424.0,-11.0,870.0,233.0,226.0,125.0,2616.0,T29,A1,2.0
2973.0,198.0,1.0,335.0,36.0,3912.0,218.0,239.0,157.0,2315.0,T29,A1,2.0
3257.0,341.0,14.0,366.0,80.0,4612.0,191.0,219.0,167.0,859.0,T32,A3,1.0
2978.0,259.0,13.0,42.0,7.0,2704.0,188.0,247.0,197.0,797.0,T33,A3,2.0
2803.0,261.0,36.0,90.0,53.0,1158.0,110.0,231.0,244.0,1362.0,T13,A3,2.0
2851.0,146.0,14.0,120.0,8.0,3173.0,239.0,237.0,124.0,2028.0,T12,A1,2.0
3119.0,95.0,15.0,150.0,28.0,5113.0,243.0,216.0,98.0,1507.0,T29,A1,1.0
3098.0,3.0,5.0,30.0,3.0,2076.0,214.0,231.0,155.0,,T23,A3,1.0
2978.0,41.0,20.0,306.0,69.0,4543.0,218.0,193.0,102.0,4447.0,T29,A1,1.0
2824.0,95.0,37.0,182.0,99.0,2124.0,249.0,161.0,6.0,424.0,T13,A3,2.0
3050.0,277.0,24.0,532.0,-70.0,2037.0,150.0,237.0,223.0,1736.0,T33,A3,2.0
3264.0,39.0,6.0,240.0,106.0,4952.0,220.0,227.0,142.0,,T29,A1,1.0
3256.0,135.0,18.0,566.0,33.0,2936.0,245.0,229.0,106.0,3242.0,T32,A3,2.0
2560.0,111.0,7.0,60.0,-6.0,2866.0,233.0,232.0,131.0,2362.0,T20,A3,2.0
3343.0,156.0,6.0,,21.0,716.0,228.0,241.0,147.0,4214.0,T32,A2,2.0
3146.0,193.0,23.0,390.0,99.0,3343.0,210.0,251.0,164.0,1012.0,T33,A3,1.0
2853.0,129.0,7.0,60.0,1.0,3131.0,231.0,236.0,137.0,3157.0,T30,A1,2.0
3071.0,124.0,10.0,0.0,0.0,2670.0,238.0,233.0,125.0,3587.0,T23,A1,1.0
3074.0,128.0,11.0,162.0,22.0,3952.0,238.0,233.0,125.0,484.0,T29,A1,1.0
2920.0,320.0,8.0,0.0,0.0,4133.0,199.0,233.0,173.0,510.0,T29,A1,2.0
2751.0,72.0,5.0,0.0,0.0,2698.0,225.0,231.0,141.0,6373.0,T16,A1,2.0
2709.0,154.0,21.0,30.0,5.0,2477.0,239.0,237.0,117.0,2214.0,T30,A1,2.0
3020.0,7.0,21.0,210.0,45.0,1307.0,189.0,193.0,136.0,,T24,A3,1.0
3296.0,114.0,8.0,655.0,135.0,1215.0,233.0,233.0,131.0,1788.0,,A2,1.0
2881.0,338.0,24.0,,94.0,1233.0,160.0,198.0,172.0,1150.0,T33,A3,2.0
3328.0,129.0,9.0,361.0,37.0,1878.0,236.0,235.0,129.0,3024.0,T38,A2,1.0
2901.0,27.0,7.0,256.0,51.0,2620.0,218.0,225.0,144.0,2641.0,T29,A1,2.0
2577.0,61.0,9.0,42.0,0.0,1087.0,227.0,222.0,128.0,1707.0,T11,A3,2.0
3204.0,189.0,16.0,124.0,7.0,3601.0,219.0,250.0,160.0,3012.0,T22,A1,1.0
2945.0,156.0,9.0,67.0,14.0,1718.0,230.0,241.0,143.0,828.0,T32,A3,2.0
2909.0,313.0,23.0,201.0,,5851.0,153.0,216.0,201.0,,T24,A1,2.0
2924.0,105.0,17.0,124.0,32.0,1860.0,247.0,216.0,91.0,2016.0,T31,A3,2.0
2863.0,83.0,9.0,150.0,30.0,2789.0,233.0,224.0,122.0,2627.0,T12,A1,2.0
