Country Name,Country Code,Year,population,co2emissions,fertility,life_expectancy,internet_usage,gdp,Region,IncomeGroup
Albania,ALB,1978,2566266.0,,3.946,69.309,,,Europe & Central Asia,Upper middle income
Andorra,AND,1978,32574.0,,,,,9455.66702184087,Europe & Central Asia,High income
United Arab Emirates,ARE,1978,805231.0,,6.093,67.209,,29526.7218766122,Middle East & North Africa,High income
Argentina,ARG,1978,27146121.0,,3.359,68.197,,2139.63793045529,Latin America & Caribbean,Upper middle income
Armenia,ARM,1978,3038224.0,,2.656,65.701,,,Europe & Central Asia,Upper middle income
American Samoa,ASM,1978,31428.0,,,,,,East Asia & Pacific,Upper middle income
Antigua and Barbuda,ATG,1978,64329.0,,2.573,72.871,,1366.09214322439,Latin America & Caribbean,High income
Australia,AUS,1978,14358000.0,,1.949,73.6741463414634,,8252.91653378951,East Asia & Pacific,High income
Austria,AUT,1978,7562305.0,,1.6,72.0121951219512,,8205.4689771504,Europe & Central Asia,High income
Azerbaijan,AZE,1978,5976150.0,,3.73,60.713,,,Europe & Central Asia,Upper middle income
Burundi,BDI,1978,4039410.0,,7.259,43.764,,151.067991502609,Sub-Saharan Africa,Low income
Belgium,BEL,1978,9839534.0,,1.69,72.6980487804878,,10289.7684173296,Europe & Central Asia,High income
Benin,BEN,1978,3636927.0,,6.843,46.961,,255.392342156982,Sub-Saharan Africa,Lower middle income
Burkina Faso,BFA,1978,6577779.0,,7.148,45.073,,224.328513221963,Sub-Saharan Africa,Low income
Bangladesh,BGD,1978,80007550.0,,6.516,51.254,,166.006422429598,South Asia,Lower middle income
Bulgaria,BGR,1978,8814032.0,,2.15,71.1846341463415,,,Europe & Central Asia,Upper middle income
Bahrain,BHR,1978,330912.0,,5.151,69.978,,,Middle East & North Africa,High income
"Bahamas, The",BHS,1978,215016.0,,3.063,67.562,,3871.33980727016,Latin America & Caribbean,High income
Bosnia and Herzegovina,BIH,1978,4131521.0,,2.095,70.132,,,Europe & Central Asia,Upper middle income
Belarus,BLR,1978,9525000.0,,2.06,70.0817317073171,,,Europe & Central Asia,Upper middle income
Belize,BLZ,1978,138933.0,,6.109,66.885,,981.048419022119,Latin America & Caribbean,Upper middle income
Bermuda,BMU,1978,53600.0,,,,,8876.86567164179,North America,High income
Bolivia,BOL,1978,5486132.0,,5.61,50.181,,685.040186702621,Latin America & Caribbean,Lower middle income
Brazil,BRA,1978,116664382.0,,4.195,60.72,,1716.70772767288,Latin America & Caribbean,Upper middle income
Barbados,BRB,1978,251009.0,,2.121,71.122,,2202.64495318948,Latin America & Caribbean,High income
Brunei Darussalam,BRN,1978,176176.0,,4.389,68.487,,11020.8013782012,East Asia & Pacific,High income
Bhutan,BTN,1978,389072.0,,6.584,46.599,,,South Asia,Lower middle income
Botswana,BWA,1978,849394.0,,6.435,59.691,,695.056382078151,Sub-Saharan Africa,Upper middle income
Central African Republic,CAF,1978,2365957.0,,6.018,49.239,,258.068309678146,Sub-Saharan Africa,Low income
Canada,CAN,1978,23963203.0,,1.768,74.529756097561,,9123.69133364505,North America,High income
Switzerland,CHE,1978,6281738.0,,1.51,75.1873170731707,,,Europe & Central Asia,High income
Channel Islands,CHI,1978,127667.0,,1.514,73.211,,,Europe & Central Asia,High income
Chile,CHL,1978,11137748.0,,2.892,68.074,,1435.65231572389,Latin America & Caribbean,High income
China,CHN,1978,956165000.0,,2.716,63.218,,156.396388520044,East Asia & Pacific,Upper middle income
Cote d'Ivoire,CIV,1978,7700816.0,,7.669,50.927,,1025.93347222741,Sub-Saharan Africa,Lower middle income
Cameroon,CMR,1978,8013279.0,,6.562,50.28,,581.890603907646,Sub-Saharan Africa,Lower middle income
"Congo, Dem. Rep.",COD,1978,25015244.0,,6.441,44.537,,614.529604524039,Sub-Saharan Africa,Low income
"Congo, Rep.",COG,1978,1747207.0,,6.21,56.065,,502.958018878731,Sub-Saharan Africa,Lower middle income
Colombia,COL,1978,25003608.0,,4.074,65.954,,930.406202098949,Latin America & Caribbean,Upper middle income
Comoros,COM,1978,307938.0,,7.097,49.67,,,Sub-Saharan Africa,Lower middle income
Cabo Verde,CPV,1978,311685.0,,6.564,60.306,,,Sub-Saharan Africa,Lower middle income
Costa Rica,CRI,1978,2286210.0,,3.662,72.239,,1541.06963481116,Latin America & Caribbean,Upper middle income
Cuba,CUB,1978,9729986.0,,1.874,72.201,,1833.99085308811,Latin America & Caribbean,Upper middle income
Curacao,CUW,1978,148341.0,,,,,,Latin America & Caribbean,High income
Cayman Islands,CYM,1978,15746.0,,,,,,Latin America & Caribbean,High income
Cyprus,CYP,1978,663975.0,,2.079,71.767,,1929.40356445313,Europe & Central Asia,High income
Czechia,CZE,1978,10242098.0,,2.33,70.6439024390244,,,Europe & Central Asia,High income
Germany,DEU,1978,78091820.0,,1.38,72.2904146341464,,9482.04284964716,Europe & Central Asia,High income
Djibouti,DJI,1978,278425.0,,6.654,51.049,,,Middle East & North Africa,Lower middle income
Dominica,DMA,1978,72478.0,,,,,788.242163905676,Latin America & Caribbean,Upper middle income
Denmark,DNK,1978,5104248.0,,1.67,74.3929268292683,,11826.0186130503,Europe & Central Asia,High income
Dominican Republic,DOM,1978,5495443.0,,4.644,60.822,,861.51380334579,Latin America & Caribbean,Upper middle income
Algeria,DZA,1978,17632645.0,,7.14,50.353,,1495.20910297049,Middle East & North Africa,Lower middle income
Ecuador,ECU,1978,7712718.0,,4.989,62.153,,1545.82368636329,Latin America & Caribbean,Upper middle income
"Egypt, Arab Rep.",EGY,1978,41576636.0,,5.717,54.99,,356.250661142198,Middle East & North Africa,Lower middle income
Eritrea,ERI,1978,1571193.0,,6.607,43.561,,,Sub-Saharan Africa,Low income
Spain,ESP,1978,36864898.0,,2.54,74.2956097560976,,4356.43922031196,Europe & Central Asia,High income
Estonia,EST,1978,1460188.0,,2.02,68.9206097560976,,,Europe & Central Asia,High income
Ethiopia,ETH,1978,34259065.0,,7.296,41.9,,,Sub-Saharan Africa,Low income
Finland,FIN,1978,4752528.0,,1.64,72.8970731707317,,7628.81571424906,Europe & Central Asia,High income
Fiji,FJI,1978,613611.0,,4.048,62.527,,1351.40910095177,East Asia & Pacific,Upper middle income
France,FRA,1978,54486195.0,,1.89,73.6024390243903,,9299.74737338897,Europe & Central Asia,High income
Faroe Islands,FRO,1978,41965.0,,2.6,75.9853658536585,,,Europe & Central Asia,High income
"Micronesia, Fed. Sts.",FSM,1978,71983.0,,6.398,63.72,,,East Asia & Pacific,Lower middle income
Gabon,GAB,1978,712135.0,,5.568,56.659,,3355.37400806122,Sub-Saharan Africa,Upper middle income
United Kingdom,GBR,1978,56196504.0,,1.75,73.1756097560976,,5976.93816899991,Europe & Central Asia,High income
Georgia,GEO,1978,4397700.0,,2.399,66.695,,,Europe & Central Asia,Upper middle income
Ghana,GHA,1978,11163230.0,,6.611,50.571,,328.084092596074,Sub-Saharan Africa,Lower middle income
Gibraltar,GIB,1978,28485.0,,2.666,72.548,,,Europe & Central Asia,High income
Guinea,GIN,1978,4804926.0,,6.467,41.901,,,Sub-Saharan Africa,Low income
"Gambia, The",GMB,1978,672974.0,,6.421,43.583,,255.339423815325,Sub-Saharan Africa,Low income
Guinea-Bissau,GNB,1978,794328.0,,6.32,43.033,,154.428471348895,Sub-Saharan Africa,Low income
Equatorial Guinea,GNQ,1978,270866.0,,5.804,40.793,,,Sub-Saharan Africa,Upper middle income
Greece,GRC,1978,9429959.0,,2.28,74.358756097561,,4694.6337817198,Europe & Central Asia,High income
Grenada,GRD,1978,95811.0,,3.675,67.668,,921.839729219988,Latin America & Caribbean,Upper middle income
Greenland,GRL,1978,49200.0,,2.197,63.4146341463415,,7235.54974098321,Europe & Central Asia,High income
Guatemala,GTM,1978,6561919.0,,6.261,55.963,,925.12574446591,Latin America & Caribbean,Upper middle income
Guam,GUM,1978,105710.0,,3.35,68.686,,,East Asia & Pacific,High income
Guyana,GUY,1978,768609.0,,4.031,61.052,,659.73726563181,Latin America & Caribbean,Upper middle income
"Hong Kong SAR, China",HKG,1978,4667500.0,,2.272,73.5756097560976,,3923.94373132755,East Asia & Pacific,High income
Honduras,HND,1978,3550368.0,,6.604,59.334,,872.372129649659,Latin America & Caribbean,Lower middle income
Croatia,HRV,1978,4581085.0,,1.946,70.5387804878049,,,Europe & Central Asia,High income
Haiti,HTI,1978,5428667.0,,5.673,49.428,,179.454735389001,Latin America & Caribbean,Lower middle income
Hungary,HUN,1978,10684822.0,,2.06,69.3939024390244,,,Europe & Central Asia,High income
Indonesia,IDN,1978,141250964.0,,4.715,57.565,,364.285790646143,East Asia & Pacific,Lower middle income
Isle of Man,IMN,1978,62333.0,,1.939,67.511,,,Europe & Central Asia,High income
India,IND,1978,666267760.0,,4.888,52.492,,206.073749258556,South Asia,Lower middle income
Ireland,IRL,1978,3329100.0,,3.21,71.9963170731707,,4399.98680535092,Europe & Central Asia,High income
"Iran, Islamic Rep.",IRN,1978,35993661.0,,6.332,55.926,,2166.89034831665,Middle East & North Africa,Lower middle income
Iraq,IRQ,1978,12819707.0,,6.693,64.401,,1853.57400538713,Middle East & North Africa,Upper middle income
Iceland,ISL,1978,223537.0,,2.35,76.6492682926829,,11236.735735064,Europe & Central Asia,High income
Israel,ISR,1978,3690000.0,,3.354,73.2073170731707,,,Middle East & North Africa,High income
Italy,ITA,1978,56155143.0,,1.84,73.6931707317073,,5610.49809928171,Europe & Central Asia,High income
Jamaica,JAM,1978,2080485.0,,3.965,68.755,,1271.07344311217,Latin America & Caribbean,Upper middle income
Jordan,JOR,1978,2069104.0,,7.58,65.436,,1257.75285629364,Middle East & North Africa,Upper middle income
Japan,JPN,1978,114913000.0,,1.79,76.0382926829268,,8820.69194537469,East Asia & Pacific,High income
Kazakhstan,KAZ,1978,13750291.0,,3.165,62.0656097560976,,,Europe & Central Asia,Upper middle income
Kenya,KEN,1978,15087423.0,,7.746,56.944,,351.533517853544,Sub-Saharan Africa,Lower middle income
Kyrgyz Republic,KGZ,1978,3487100.0,,4.494,60.3756097560976,,,Europe & Central Asia,Lower middle income
Cambodia,KHM,1978,5961193.0,,3.338,36.982,,,East Asia & Pacific,Lower middle income
Kiribati,KIR,1978,59465.0,,4.996,56.91,,760.279598500386,East Asia & Pacific,Lower middle income
St. Kitts and Nevis,KNA,1978,43465.0,,,,,1137.31354729859,Latin America & Caribbean,High income
"Korea, Rep.",KOR,1978,36969185.0,,2.64,65.1975609756098,,1405.82237444554,East Asia & Pacific,High income
Kuwait,KWT,1978,1329074.0,,5.698,69.012,,11662.9388284255,Middle East & North Africa,High income
Lao PDR,LAO,1978,3177945.0,,6.298,46.207,,,East Asia & Pacific,Lower middle income
Lebanon,LBN,1978,3183405.0,,4.196,59.382,,,Middle East & North Africa,Lower middle income
Liberia,LBR,1978,1820861.0,,6.884,44.046,,,Sub-Saharan Africa,Low income
Libya,LBY,1978,2676117.0,,7.714,63.567,,,Middle East & North Africa,Upper middle income
St. Lucia,LCA,1978,117397.0,,5.064,67.332,,,Latin America & Caribbean,Upper middle income
Liechtenstein,LIE,1978,24205.0,,,,,18050.7406211023,Europe & Central Asia,High income
Sri Lanka,LKA,1978,14533691.0,,3.724,67.566,,188.058481255879,South Asia,Lower middle income
Lesotho,LSO,1978,1331213.0,,5.851,54.669,,200.237931590583,Sub-Saharan Africa,Lower middle income
Lithuania,LTU,1978,3379514.0,,2.08,70.6046341463415,,,Europe & Central Asia,High income
Luxembourg,LUX,1978,362007.0,,1.48,71.4958048780488,,13034.3882079614,Europe & Central Asia,High income
Latvia,LVA,1978,2497921.0,,1.87,68.9878048780488,,,Europe & Central Asia,High income
"Macao SAR, China",MAC,1978,246048.0,,1.561,72.69,,,East Asia & Pacific,High income
St. Martin (French part),MAF,1978,7357.0,,4.497,72.302,,,Latin America & Caribbean,High income
Morocco,MAR,1978,18679859.0,,5.874,53.499,,705.188354492188,Middle East & North Africa,Lower middle income
Monaco,MCO,1978,26553.0,,,,,37680.7040777554,Europe & Central Asia,High income
Moldova,MDA,1978,2668657.0,,2.394,64.523,,,Europe & Central Asia,Upper middle income
Madagascar,MDG,1978,8440919.0,,6.898,49.813,,316.287256816875,Sub-Saharan Africa,Low income
Maldives,MDV,1978,156025.0,,7.137,51.105,,,South Asia,Upper middle income
Mexico,MEX,1978,64123997.0,,5.254,63.778,,1598.46554792896,Latin America & Caribbean,Upper middle income
Marshall Islands,MHL,1978,29892.0,,,,,,East Asia & Pacific,Upper middle income
North Macedonia,MKD,1978,1851978.0,,2.448,69.3591463414634,,,Europe & Central Asia,Upper middle income
Mali,MLI,1978,7072938.0,,7.296,39.062,,172.870534363416,Sub-Saharan Africa,Low income
Malta,MLT,1978,310182.0,,2.05,71.7854146341463,,2558.74025532938,Middle East & North Africa,High income
Myanmar,MMR,1978,32185601.0,,5.024,53.474,,28.4883498477913,East Asia & Pacific,Lower middle income
Montenegro,MNE,1978,562065.0,,2.238,71.1449268292683,,,Europe & Central Asia,Upper middle income
Mongolia,MNG,1978,1615868.0,,6.669,55.547,,,East Asia & Pacific,Lower middle income
Northern Mariana Islands,MNP,1978,16194.0,,,,,,East Asia & Pacific,High income
Mozambique,MOZ,1978,10741128.0,,6.61,42.795,,,Sub-Saharan Africa,Low income
Mauritania,MRT,1978,1421786.0,,6.665,53.855,,565.928963122046,Sub-Saharan Africa,Lower middle income
Mauritius,MUS,1978,933499.0,,2.99,64.5939268292683,,1087.69816067884,Sub-Saharan Africa,Upper middle income
Malawi,MWI,1978,5808810.0,,7.48,43.29,,163.378388487595,Sub-Saharan Africa,Low income
Malaysia,MYS,1978,12543892.0,,4.2,67.285,,1304.09098796659,East Asia & Pacific,Upper middle income
Namibia,NAM,1978,942023.0,,6.384,58.085,,,Sub-Saharan Africa,Upper middle income
New Caledonia,NCL,1978,137500.0,,3.428,66.3036585365854,,6152.76139828063,East Asia & Pacific,High income
Niger,NER,1978,5810351.0,,7.662,38.45,,305.380049360574,Sub-Saharan Africa,Low income
Nigeria,NGA,1978,68633344.0,,6.921,46.019,,532.217433682282,Sub-Saharan Africa,Lower middle income
Nicaragua,NIC,1978,3128544.0,,6.186,53.571,,684.704643369476,Latin America & Caribbean,Lower middle income
Netherlands,NLD,1978,13941700.0,,1.58,75.1451219512195,,11179.3895620565,Europe & Central Asia,High income
Norway,NOR,1978,4058671.0,,1.77,75.4185365853659,,11462.6415912182,Europe & Central Asia,High income
Nepal,NPL,1978,14888770.0,,5.719,46.682,,107.743117628888,South Asia,Lower middle income
Nauru,NRU,1978,7541.0,,,,,,East Asia & Pacific,High income
New Zealand,NZL,1978,3121200.0,,2.07,73.019512195122,,5936.98526036423,East Asia & Pacific,High income
Oman,OMN,1978,912750.0,,7.989,57.709,,3002.24748254518,Middle East & North Africa,High income
Pakistan,PAK,1978,74789330.0,,6.783,56.737,,238.155832543428,South Asia,Lower middle income
Panama,PAN,1978,1867313.0,,3.999,68.761,,1737.55476451993,Latin America & Caribbean,High income
Peru,PER,1978,16638480.0,,5.305,58.973,,752.46116035285,Latin America & Caribbean,Upper middle income
Philippines,PHL,1978,45890739.0,,5.393,62.185,,561.378575003951,East Asia & Pacific,Lower middle income
Palau,PLW,1978,12387.0,,,,,,East Asia & Pacific,Upper middle income
Papua New Guinea,PNG,1978,2979606.0,,5.879,56.554,,653.760102622117,East Asia & Pacific,Lower middle income
Poland,POL,1978,34965600.0,,2.21,70.3512195121951,,,Europe & Central Asia,High income
Puerto Rico,PRI,1978,3129421.0,,2.9,72.816,,3567.7526290007,Latin America & Caribbean,High income
"Korea, Dem. People's Rep.",PRK,1978,17472094.0,,2.793,65.187,,,East Asia & Pacific,Low income
Portugal,PRT,1978,9558250.0,,2.45,70.3170731707317,,2457.31321644599,Europe & Central Asia,High income
Paraguay,PRY,1978,2924370.0,,5.064,64.132,,875.353372814364,Latin America & Caribbean,Upper middle income
West Bank and Gaza,PSE,1978,,,,,,,Middle East & North Africa,Lower middle income
French Polynesia,PYF,1978,153745.0,,4.043,65.549,,6540.50434649525,East Asia & Pacific,High income
Qatar,QAT,1978,243624.0,,5.786,70.19,,16632.1889990349,Middle East & North Africa,High income
Romania,ROU,1978,21951464.0,,2.52,69.4804878048781,,,Europe & Central Asia,High income
Russian Federation,RUS,1978,137060000.0,,1.92,67.3909756097561,,,Europe & Central Asia,Upper middle income
Rwanda,RWA,1978,4921953.0,,8.25,45.48,,184.014180401599,Sub-Saharan Africa,Low income
Saudi Arabia,SAU,1978,9210564.0,,7.263,60.872,,8714.52956540277,Middle East & North Africa,High income
Sudan,SDN,1978,15305806.0,,6.837,53.44,,397.399871826172,Sub-Saharan Africa,Low income
Senegal,SEN,1978,5433225.0,,7.279,47.197,,603.758235554844,Sub-Saharan Africa,Lower middle income
Singapore,SGP,1978,2353600.0,,1.79,71.546756097561,,3193.90565722355,East Asia & Pacific,High income
Solomon Islands,SLB,1978,218193.0,,6.866,61.911,,508.82516837034,East Asia & Pacific,Lower middle income
Sierra Leone,SLE,1978,3235170.0,,6.591,42.46,,296.963788282047,Sub-Saharan Africa,Low income
El Salvador,SLV,1978,4346522.0,,5.338,53.245,,719.646650816446,Latin America & Caribbean,Lower middle income
San Marino,SMR,1978,20795.0,,,,,,Europe & Central Asia,High income
Somalia,SOM,1978,4777703.0,,7.13,46.95,,118.254747033984,Sub-Saharan Africa,Low income
Serbia,SRB,1978,7297000.0,,,,,,Europe & Central Asia,Upper middle income
South Sudan,SSD,1978,3995911.0,,6.897,37.649,,,Sub-Saharan Africa,Low income
Sao Tome and Principe,STP,1978,92659.0,,6.473,59.325,,,Sub-Saharan Africa,Lower middle income
Suriname,SUR,1978,381885.0,,4.161,61.684,,1925.97247862576,Latin America & Caribbean,Upper middle income
Slovak Republic,SVK,1978,4890125.0,,2.47,70.4264390243902,,,Europe & Central Asia,High income
Slovenia,SVN,1978,1862548.0,,2.196,70.7024390243902,,,Europe & Central Asia,High income
Sweden,SWE,1978,8275599.0,,1.6,75.4690243902439,,12620.5186141512,Europe & Central Asia,High income
Eswatini,SWZ,1978,560236.0,,6.643,56.477,,607.987304180714,Sub-Saharan Africa,Lower middle income
Sint Maarten (Dutch part),SXM,1978,10850.0,,,,,,Latin America & Caribbean,High income
Seychelles,SYC,1978,62150.0,,,,,1376.54657947199,Sub-Saharan Africa,High income
Syrian Arab Republic,SYR,1978,8310217.0,,7.347,65.806,,992.991461269061,Middle East & North Africa,Low income
Turks and Caicos Islands,TCA,1978,7110.0,,4.677,70.227,,,Latin America & Caribbean,High income
Chad,TCD,1978,4313479.0,,6.891,42.504,,258.241693684347,Sub-Saharan Africa,Low income
Togo,TGO,1978,2693400.0,,7.063,50.232,,306.030980002697,Sub-Saharan Africa,Low income
Thailand,THA,1978,43806715.0,,3.66,62.74,,548.011193675584,East Asia & Pacific,Upper middle income
Tajikistan,TJK,1978,3818114.0,,6.304,59.531,,,Europe & Central Asia,Lower middle income
Turkmenistan,TKM,1978,2726327.0,,5.535,60.265,,,Europe & Central Asia,Upper middle income
Timor-Leste,TLS,1978,627671.0,,5.094,21.837,,,East Asia & Pacific,Lower middle income
Tonga,TON,1978,96227.0,,5.509,65.578,,431.9730602866,East Asia & Pacific,Upper middle income
Trinidad and Tobago,TTO,1978,1096569.0,,3.206,67.438,,3248.61769604406,Latin America & Caribbean,High income
Tunisia,TUN,1978,6254876.0,,5.511,62.338,,954.142689561657,Middle East & North Africa,Lower middle income
Turkiye,TUR,1978,42292206.0,,4.672,61.37,,1539.26152331942,Europe & Central Asia,Upper middle income
Tuvalu,TUV,1978,7297.0,,3.547,60.133,,,East Asia & Pacific,Upper middle income
Tanzania,TZA,1978,18080005.0,,6.979,50.321,,,Sub-Saharan Africa,Lower middle income
Uganda,UGA,1978,12701999.0,,7.178,45.207,,190.541730444572,Sub-Saharan Africa,Low income
Ukraine,UKR,1978,49536615.0,,1.96,68.7599756097561,,,Europe & Central Asia,Lower middle income
Uruguay,URY,1978,2925840.0,,2.826,69.999,,1678.23848294218,Latin America & Caribbean,High income
United States,USA,1978,222585000.0,,1.76,73.3560975609756,,10564.9482220275,North America,High income
