Name,Total,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Bug,Dark,Dragon,Electric,Fairy,Fighting,Fire,Flying,Ghost,Grass,Ground,Ice,Normal,Poison,Psychic,Rock,Steel,Water
Mismagius,0.49961197375821415,-0.3628220964103872,-0.5857880458584134,-0.44418232184815964,0.9840425982672063,1.1900645210985918,1.2644485241246506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honchkrow,0.5830231301100175,1.2046555713542115,1.4180918557689466,-0.7008887386648673,0.9840425982672063,-0.7156207910314898,0.09374255856571197,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Glameow,-1.0434944187501485,-0.7938784550456519,-0.7399326536759026,-1.021771759685752,-0.9424547196580263,-1.2549656906909468,0.5757979561488044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Purugly,0.1409440014454596,0.06823426222487744,0.09244822853853919,-0.3158291134398058,-0.26970962450953234,-0.4639265045237431,1.5054762229161969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Chingling,-1.252022309629657,-0.9506262218221118,-1.5106556927633488,-0.7650653428690443,-0.23913030200278262,-0.7875334443194173,-0.8015031798028882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Stunky,-0.885013221681722,-0.24526127132804232,-0.4933012811679198,-0.8613302491753098,-0.9730340421647761,-1.1111403841150915,0.1970401437620889,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Skuntank,0.36615412359532873,1.3222163964365565,0.4315663657370155,-0.21956420713354038,-0.05565436696228429,-0.3920138512358155,0.5413654277500121,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Bronzor,-1.1269055751019519,-0.48038292149273215,-1.6956292221443359,0.39011353280614053,-1.4928825247795214,0.5068943148632796,-1.5590188045763191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Bronzong,0.5413175519341158,-0.08851350455158244,0.3082506794830241,1.3527625958687945,0.1889802130917135,1.5855841141821938,-1.214693520588396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Bonsly,-1.2103167314537553,-0.754691513351537,0.030790385411543508,0.6789082517249367,-1.9209930398740176,-0.9673150775392364,-2.0066416737606194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Mime Jr.,-1.0434944187501485,-1.930299764174986,-1.6648003005808378,-0.9255068533794867,-0.08623368946903401,0.6507196214391349,-0.2850152538210035,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Happiny,-1.794194825916379,1.2046555713542115,-2.2813787318507948,-2.2090389374630255,-1.7680964273402688,-0.2481885446599603,-1.3179911057847729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Chatot,-0.20104173959693428,0.2641689706954523,-0.43164343804092414,-0.9255068533794867,0.5865114056794599,-1.0751840574711278,0.7823931265415582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Spiritomb,0.41620081740641074,-0.754691513351537,0.40073744417351764,1.0960561790520869,0.5865114056794599,1.2979335010304833,-1.1458284637908114,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gible,-1.1269055751019519,-0.4411959797986172,-0.2774988302234349,-0.9255068533794867,-1.0036133646715257,-0.9673150775392364,-0.9048007649992652,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabite,-0.2093828552321146,-0.04932656285746746,0.33907960104652196,-0.2837408113377173,-0.6978201396040286,-0.6077518110995983,0.4725003709524274,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Garchomp,1.3754291154521496,1.5181511049071312,1.5722364635864357,0.6789082517249367,0.21955953559846322,0.4709379882193158,1.1611509389282737,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GarchompMega Garchomp,2.2095406789701837,1.5181511049071312,2.8053933261263495,1.320674293766706,1.4427324358684521,0.8305012546589539,0.8168256549403505,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Munchlax,-0.3762051679357214,2.5761985306482353,0.18493499322903273,-1.085948363889929,-1.0036133646715257,0.4709379882193158,-2.1788043157545807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Riolu,-1.252022309629657,-1.1465609302926867,-0.2774988302234349,-1.085948363889929,-1.1565099772052745,-1.1470967107590553,-0.2850152538210035,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucario,0.7498454428136243,0.029047320530762477,0.9556580323164788,-0.12329930082727497,1.2898358233347036,-0.06840691144014126,0.7479605981427659,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
LucarioMega Lucario,1.5839570063316581,0.029047320530762477,2.0346702870389035,0.45429013701031745,2.054318886003447,-0.06840691144014126,1.5054762229161969,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Hippopotas,-0.8766721060465417,-0.04932656285746746,-0.21584098709643926,0.13340711598943278,-1.0647720096850253,-1.0751840574711278,-1.2491260489871883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hippowdon,0.7498454428136243,1.5181511049071312,1.0173158754434746,1.4169392000729715,-0.14739233448253347,0.0035057418477863482,-0.7326381230053036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skorupi,-0.8766721060465417,-1.1465609302926867,-0.8940772614933918,0.5184667412144943,-1.309406589739023,-0.6077518110995983,-0.11285261182704193,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Drapion,0.5413175519341158,0.029047320530762477,0.33907960104652196,1.1602327832562638,-0.39202691453653127,0.11137472177967776,0.9201232401367275,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Croagunk,-1.1269055751019519,-0.8330653967397669,-0.5549591242949156,-1.085948363889929,-0.36144759202978155,-1.1470967107590553,-0.6293405378089266,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Toxicroak,0.45790639558231244,0.538477562554257,0.8323423460624875,-0.2837408113377173,0.40303547063896156,-0.2481885446599603,0.5757979561488044,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Carnivine,0.15762623271582027,0.18579508730722236,0.6473688166815004,-0.059122696623098034,0.5253527606659605,0.0035057418477863482,-0.7670706514040959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finneon,-0.8766721060465417,-0.7938784550456519,-0.9249061830568897,-0.5725355302565135,-0.7283994621107782,-0.3920138512358155,-0.07842008342824962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Lumineon,0.2076729265269023,-0.010139621163352493,-0.3083277517869328,0.06923051178525583,-0.11681301197578374,0.5068943148632796,0.7823931265415582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Mantyke,-0.7515553715188366,-0.9506262218221118,-1.8189449083983271,-0.7650653428690443,-0.39202691453653127,1.729409420758049,-0.6293405378089266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Snover,-0.8433076435058203,-0.3628220964103872,-0.5241302027314176,-0.7650653428690443,-0.33086826952303183,-0.4279701778797793,-0.9736658217968498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Abomasnow,0.4912708581230338,0.8127861544130619,0.40073744417351764,0.037142209683167365,0.5865114056794599,0.4709379882193158,-0.2850152538210035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
AbomasnowMega Abomasnow,1.3253824216410677,0.8127861544130619,1.6338943067134315,0.9997912727458214,1.809684305949449,1.1900645210985918,-1.3179911057847729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Weavile,0.6247287082859192,0.029047320530762477,1.2639472479514573,-0.2837408113377173,-0.8507167521377771,0.4709379882193158,1.953099092100497,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Magnezone,0.8332565991654277,0.029047320530762477,-0.2774988302234349,1.320674293766706,1.7485256609359494,0.6507196214391349,-0.2850152538210035,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Lickilicky,0.6664342864618209,1.5965249882953614,0.18493499322903273,0.6789082517249367,0.21955953559846322,0.8305012546589539,-0.6293405378089266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Rhyperior,0.8332565991654277,1.792459696765936,1.8805256792214142,1.801998825298033,-0.5449235270702799,-0.6077518110995983,-0.9736658217968498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Tangrowth,0.8332565991654277,1.2046555713542115,0.6473688166815004,1.6415573147875908,1.136939210800955,-0.7875334443194173,-0.6293405378089266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electivire,0.8749621773413294,0.22498202900133732,1.3564340126419507,-0.21956420713354038,0.6782493731997091,0.4709379882193158,0.9201232401367275,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Magmortar,0.8749621773413294,0.22498202900133732,0.4932242088640112,-0.21956420713354038,1.5956290484022009,0.8305012546589539,0.5069328993512198,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Togekiss,0.916667755517231,0.616851445942487,-0.8940772614933918,0.6789082517249367,1.4427324358684521,1.5496277875382298,0.4036353141548428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yanmega,0.6664342864618209,0.656038387636602,-0.09252530084244787,0.39011353280614053,1.3204151458414533,-0.5717954844556346,0.9201232401367275,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leafeon,0.7498454428136243,-0.16688738793981236,0.9556580323164788,1.801998825298033,-0.39202691453653127,-0.2481885446599603,0.9201232401367275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Glaceon,0.7498454428136243,-0.16688738793981236,-0.5857880458584134,1.1602327832562638,1.7485256609359494,0.8305012546589539,-0.11285261182704193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Gliscor,0.6247287082859192,0.22498202900133732,0.4932242088640112,1.6415573147875908,-0.8507167521377771,0.11137472177967776,0.9201232401367275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mamoswine,0.791551020989526,1.5965249882953614,1.5722364635864357,0.1975837201936097,-0.08623368946903401,-0.4279701778797793,0.4036353141548428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Porygon-Z,0.8332565991654277,0.616851445942487,0.030790385411543508,-0.12329930082727497,1.9014222734696982,0.11137472177967776,0.7479605981427659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Gallade,0.6914576333673619,-0.04932656285746746,1.4180918557689466,-0.2837408113377173,-0.23913030200278262,1.5496277875382298,0.4036353141548428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
GalladeMega Gallade,1.5255691968853957,-0.04932656285746746,2.65124871830886,0.6789082517249367,-0.23913030200278262,1.5496277875382298,1.4366111661186123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Probopass,0.7498454428136243,-0.3628220964103872,-0.7399326536759026,2.28332335682936,0.06666292306471461,2.808099220076963,-0.9736658217968498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Dusknoir,0.7498454428136243,-0.9506262218221118,0.6473688166815004,1.9624403358084754,-0.23913030200278262,2.268754320417506,-0.8015031798028882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Froslass,0.3744952392305091,0.029047320530762477,0.030790385411543508,-0.12329930082727497,0.21955953559846322,-0.06840691144014126,1.4366111661186123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Rotom,0.04085061382329554,-0.754691513351537,-0.8940772614933918,0.1013188138873443,0.6782493731997091,0.18328737506760537,0.7823931265415582,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RotomHeat Rotom,0.7081398646377226,-0.754691513351537,-0.43164343804092414,1.0639678769499983,0.9840425982672063,1.2619771743865196,0.6102304845475967,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RotomWash Rotom,0.7081398646377226,-0.754691513351537,-0.43164343804092414,1.0639678769499983,0.9840425982672063,1.2619771743865196,0.6102304845475967,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RotomFrost Rotom,0.7081398646377226,-0.754691513351537,-0.43164343804092414,1.0639678769499983,0.9840425982672063,1.2619771743865196,0.6102304845475967,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
RotomFan Rotom,0.7081398646377226,-0.754691513351537,-0.43164343804092414,1.0639678769499983,0.9840425982672063,1.2619771743865196,0.6102304845475967,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RotomMow Rotom,0.7081398646377226,-0.754691513351537,-0.43164343804092414,1.0639678769499983,0.9840425982672063,1.2619771743865196,0.6102304845475967,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uxie,1.2086068027485428,0.22498202900133732,-0.12335422240594572,1.801998825298033,0.06666292306471461,2.088972687197687,0.9201232401367275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Mesprit,1.2086068027485428,0.42091673747191216,0.8015134244989897,0.9997912727458214,0.9840425982672063,1.1900645210985918,0.4036353141548428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Azelf,1.2086068027485428,0.22498202900133732,1.4180918557689466,-0.12329930082727497,1.5956290484022009,-0.06840691144014126,1.6087738081125738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Dialga,2.042718366266577,1.2046555713542115,1.2639472479514573,1.4811158042771484,2.360112111070944,1.0102828878787729,0.7479605981427659,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Palkia,2.042718366266577,0.8127861544130619,1.2639472479514573,0.839349762235379,2.360112111070944,1.729409420758049,1.0922858821306891,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Heatran,1.3754291154521496,0.8519730961071769,0.33907960104652196,1.03187957484791,1.7485256609359494,1.2260208477425556,0.30033772895846583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Regigigas,1.9593072099147733,1.5965249882953614,2.497104110491371,1.1602327832562638,0.21955953559846322,1.3698461543184108,1.0922858821306891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GiratinaAltered Forme,2.042718366266577,3.16400265605996,0.6473688166815004,1.4811158042771484,0.8311459857334578,1.729409420758049,0.7479605981427659,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiratinaOrigin Forme,2.042718366266577,3.16400265605996,1.2639472479514573,0.839349762235379,1.4427324358684521,1.0102828878787729,0.7479605981427659,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cresselia,1.3754291154521496,1.988394405236511,-0.2774988302234349,1.4811158042771484,0.06666292306471461,2.088972687197687,0.5757979561488044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Phione,0.3744952392305091,0.42091673747191216,0.030790385411543508,0.1975837201936097,0.21955953559846322,0.29115635499949677,0.4036353141548428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Manaphy,1.3754291154521496,1.2046555713542115,0.6473688166815004,0.839349762235379,0.8311459857334578,1.0102828878787729,1.0922858821306891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Darkrai,1.3754291154521496,0.029047320530762477,0.33907960104652196,0.5184667412144943,1.9014222734696982,0.6507196214391349,1.953099092100497,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ShayminLand Forme,1.3754291154521496,1.2046555713542115,0.6473688166815004,0.839349762235379,0.8311459857334578,1.0102828878787729,1.0922858821306891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ShayminSky Forme,1.3754291154521496,1.2046555713542115,0.7398555813719939,0.037142209683167365,1.4427324358684521,0.11137472177967776,2.0219641488980815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arceus,2.37636299167379,1.988394405236511,1.2639472479514573,1.4811158042771484,1.4427324358684521,1.729409420758049,1.7809364501065355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Victini,1.3754291154521496,1.2046555713542115,0.6473688166815004,0.839349762235379,0.8311459857334578,1.0102828878787729,1.0922858821306891,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Snivy,-1.0601766500205092,-0.9506262218221118,-1.0482218693108811,-0.604623832358602,-0.8507167521377771,-0.6077518110995983,-0.18171766862462657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Servine,-0.1843595083265736,-0.3628220964103872,-0.5857880458584134,0.037142209683167365,-0.39202691453653127,0.11137472177967776,0.5069328993512198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serperior,0.7748687897191653,0.22498202900133732,-0.12335422240594572,0.6789082517249367,0.06666292306471461,0.8305012546589539,1.5399087513149892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tepig,-1.0601766500205092,-0.16688738793981236,-0.4933012811679198,-0.9255068533794867,-0.8507167521377771,-0.9673150775392364,-0.8015031798028882,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pignite,-0.1426539301506719,0.8127861544130619,0.4315663657370155,-0.604623832358602,-0.08623368946903401,-0.6077518110995983,-0.4571778958149651,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emboar,0.7748687897191653,1.5965249882953614,1.3564340126419507,-0.2837408113377173,0.8311459857334578,-0.2481885446599603,-0.11285261182704193,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oshawott,-1.0601766500205092,-0.558756804880962,-0.7399326536759026,-0.9255068533794867,-0.30028894701628206,-0.9673150775392364,-0.8015031798028882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Dewott,-0.1843595083265736,0.22498202900133732,-0.12335422240594572,-0.44418232184815964,0.3112975031187124,-0.4279701778797793,-0.2850152538210035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Samurott,0.7748687897191653,1.0087208628836368,0.6473688166815004,0.358025230704052,1.0757805657874555,-0.06840691144014126,0.059310030166919644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Patrat,-1.502255778685067,-0.9506262218221118,-0.7399326536759026,-1.1180366659920173,-1.1565099772052745,-1.1830530374030193,-0.9048007649992652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Watchog,-0.12597169888031123,-0.3628220964103872,0.18493499322903273,-0.15538760292936343,-0.39202691453653127,-0.10436323808410507,0.30033772895846583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Lillipup,-1.3354334659814604,-0.9506262218221118,-0.5857880458584134,-0.9255068533794867,-1.4623032022727716,-0.9673150775392364,-0.4571778958149651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Herdier,-0.5430274806393282,-0.16688738793981236,0.030790385411543508,-0.2837408113377173,-1.1565099772052745,-0.2481885446599603,-0.2850152538210035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Stoutland,0.5413175519341158,0.616851445942487,0.9556580323164788,0.5184667412144943,-0.8507167521377771,0.6507196214391349,0.4036353141548428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Purrloin,-1.2853867721703782,-1.1073739885985716,-0.8940772614933918,-1.1822132701961945,-0.6978201396040286,-1.2549656906909468,-0.07842008342824962,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liepard,0.09089730763437756,-0.20607432963392736,0.2774217579195263,-0.7650653428690443,0.46419411565246105,-0.7875334443194173,1.2988810525234429,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pansage,-0.9934477249390664,-0.754691513351537,-0.8015904968028983,-0.8292419470732213,-0.6060821720837793,-0.8594460976073449,-0.14728514022583425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simisage,0.5246353206637552,0.22498202900133732,0.5857109735545047,-0.34791741554189426,0.7699873407199582,-0.3201011979478879,1.1267184105294814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pansear,-0.9934477249390664,-0.754691513351537,-0.8015904968028983,-0.8292419470732213,-0.6060821720837793,-0.8594460976073449,-0.14728514022583425,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
